Name,Holmes Code,Taxon Name,Rmni,Rmhi,Special Taxon,Aquatic Taxon,Plant Fn Gp,Algal Taxon,Authority,Trophic Rank,Nbncode,Changed By,Group Name,Removed,Changed On,Alt Taxon Name,Lmni Lp1,Lmni Lp2,Loch Fg Lp1,Loch Fg Lp2
1058,,Utricularia intermedia sens.lat.,,,,,0,N,Hayne,,NBNSYS0000004189,TIFO,DEFAULT,F,09 02 2016,,2.19,1.605312504,9,9
1059,369605,Utricularia intermedia x U. minor,,,,,,N,,,NBNSYS0100016452,LAMC,DEFAULT,F,09 07 2015,,,,,
1060,369602,Utricularia minor,3.771266355,,Y,Y,9,N,,,NBNSYS0000004190,TIFO,DEFAULT,F,09 02 2016,,2.971747,2.36204471,9,9
1061,,Utricularia ochroleuca,,,,,0,N,RW Hartm.,,NHMSYS0000464747,TIFO,DEFAULT,F,09 02 2016,,0.9999492,1.044781766,9,9
1063,,Utricularia stygia,,,,,0,N,G. Thor,,NHMSYS0000464748,TIFO,DEFAULT,F,09 02 2016,,2.06116064,1.300018747,9,9
1064,369604,Utricularia vulgaris s.l.,3.715184543,,Y,Y,9,N,,,NBNSYS0000004187,TIFO,DEFAULT,F,09 02 2016,Utricularia vulgaris sens.lat.,5.28,3.337716818,9,9
1065,,Utricularia vulgaris,,,,,0,N,L.,,NBNSYS0000158900,TIFO,DEFAULT,F,09 02 2016,Utricularia vulgaris sens.str.,5.13011718,4.238445847,9,9
1066,,Vaccinium myrtillus,,,,,,N,L.,,NBNSYS0000003915,LAMC,DEFAULT,F,09 07 2015,,,,,
1067,369700,Valeriana officinalis,,,,,,N,L.,,NBNSYS0000004342,LAMC,DEFAULT,F,09 07 2015,,,,,
1068,385001,Vallisneria spiralis,,,,,,N,L.,,NBNSYS0000002118,LAMC,DEFAULT,F,09 07 2015,,,,,
1070,369801,Veronica anagallis-aquatica,8.449627811,8.24581935,,N,0,N,L.,4,NBNSYS0000004097,TIFO,DEFAULT,F,09 02 2016,,,,,
1071,369802,Veronica beccabunga,7.308883171,6.98655405,,N,0,N,L.,,NBNSYS0000004096,TIFO,DEFAULT,F,09 02 2016,,,,,
1072,369803,Veronica catenata,9.318198964,8.47968635,,N,0,N,,,NBNSYS0000004099,TIFO,DEFAULT,F,09 02 2016,,,,,
1073,,Veronica catenata x anagallis-aquatica,8.341553083,7.92395085,,N,0,N,,,NHMSYS0100003207,TIFO,DEFAULT,F,09 02 2016,,,,,
1074,,Veronica chamaedrys,,,,,,N,L.,,NBNSYS0000004104,LAMC,DEFAULT,F,09 07 2015,,,,,
1075,369804,Veronica scutellata,2.347379058,4.59942295,,N,0,N,,,NBNSYS0000004101,TIFO,DEFAULT,F,09 02 2016,,,,,
1076,369861,Veronica x lackschewitzii,,,,,,N,J.Keller,,NBNSYS0000004098,LAMC,DEFAULT,F,09 07 2015,,,,,
1077,,Verrucaria aquatilis,,,,,,N,,,NBNSYS0000020667,LAMC,DEFAULT,F,09 07 2015,,,,,
1078,313004,Verrucaria hydrela,,,,,,N,Ach.,,NBNSYS0000020687,LAMC,DEFAULT,F,09 07 2015,,,,,
1079,313005,Verrucaria kernstockii,,,,,,N,Zsch.,,NBNSYS0000158955,LAMC,DEFAULT,F,09 07 2015,,,,,
1080,313006,Verrucaria latebroa,,,,,,N,,,NBNSYS0100016470,LAMC,DEFAULT,F,09 07 2015,,,,,
1081,313007,Verrucaria margavea,,,,,,N,,,NBNSYS0100016471,LAMC,DEFAULT,F,09 07 2015,,,,,
1082,313008,Verrucaria praetermissa,,,,,,N,(Trevis.) Anzi,,NBNSYS0000020703,LAMC,DEFAULT,F,09 07 2015,,,,,
1084,14220101,Victorella pavida,,,,,,N,"Saville Kent, 1870",,NBNSYS0000022319,LAMC,DEFAULT,F,09 07 2015,,,,,
1085,,Viola canina,,,,,,N,L.,,NBNSYS0000002934,LAMC,DEFAULT,F,09 07 2015,,,,,
1086,,Viola palustris,,,,,,N,L.,,NBNSYS0000002939,LAMC,DEFAULT,F,09 07 2015,,,,,
1087,,Warnstorfia exannulata,,,,,,N,,,NHMSYS0000310826,LAMC,DEFAULT,F,09 07 2015,,,,,
1088,321304,Warnstorfia sarmentosa,,,,,,N,(Wahlenb.) Hedenas,,NBNSYS0000036846,LAMC,DEFAULT,F,09 07 2015,,,,,
1089,385100,Wolffia arrhiza,,,,,,N,L.,,NBNSYS0000138904,LAMC,DEFAULT,F,09 07 2015,,,,,
1090,385201,Zannichellia palustris,9.011457459,8.42784985,,Y,15,N,L.,2,NBNSYS0000002150,TIFO,DEFAULT,F,09 02 2016,,8.49242726,8.690689072,15,15
1092,,Zygnematalean alga,6.45,,Y,Y,19,Y,,,,TIFO,DEFAULT,F,12 03 2015,,,,,
458,383013,Juncus kochii,,,,,,N,L.,,NBNSYS0000002234,LAMC,DEFAULT,F,07 09 2015,,,,,
464,383064,Juncus x surrejanus,,,,,,N,Druce ex Stace and Lambinon,,NHMSYS0001754348,LAMC,DEFAULT,F,07 09 2015,,,,,
472,,Jungermannia,2.413967992,3.4941,,Y,23,N,L.,,NHMSYS0000310112,TIFO,DEFAULT,F,09 05 2016,Jungermannia sp. (one of scoring taxa),5.988605462,,3,
476,,Klebsormidium,,,,,,N,,,NHMSYS0000603498,LAMC,DEFAULT,F,07 09 2015,Klebsormidium sp.,,,,
478,311200,Lecidea,,,,,,N,,,NBNSYS0000134403,LAMC,DEFAULT,F,07 09 2015,Lecidea sp ,,,,
481,311300,Lecidella,,,,,,N,,,NBNSYS0000134404,LAMC,DEFAULT,F,07 09 2015,Lecidella sp.,,,,
483,342700,Leiocolea,,,,,,N,,,NBNSYS0000134415,LAMC,DEFAULT,F,07 09 2015,Leiocolea sp.,,,,
489,20700,Lemanea,4.537269478,5.16697235,,Y,19,N,,,NHMSYS0000603561,TIFO,DEFAULT,F,09 01 2016,Lemanea sp.,,,,
494,383300,Lemna,7.5979728,9.83248,,Y,1,N,L.,,NHMSYS0000460223,TIFO,DEFAULT,F,09 01 2016,Lemna sp.,,,,
496,342900,Lepidozia,,,,,,N,,,NBNSYS0000134449,LAMC,DEFAULT,F,07 09 2015,Lepidozia sp.,,,,
497,,Leptodictyum riparium,7.573109986,6.5847609,,Y,21,N,,,NBNSYS0000150326,TIFO,DEFAULT,F,09 01 2016,,8.437477932,8.707906366,3,3
504,343001,Lophocolea bidentata,,,,,,N,(L.) Dumort.,,NHMSYS0000309660,LAMC,DEFAULT,F,07 09 2015,,,,,
512,364200,Lupinus,,,,,,N,,,NBNSYS0000134761,LAMC,DEFAULT,F,07 09 2015,Lupinus sp.,,,,
517,,Lyngbya,,,,,,N,,,NHMSYS0000603633,LAMC,DEFAULT,F,07 09 2015,Lyngbya sp.,,,,
525,343400,Marsupella,1.239201952,2.74669,,Y,23,N,,,NHMSYS0000309950,TIFO,DEFAULT,F,09 01 2016,Marsupella sp. (scoring taxon),,,,
526,343404,Marsupella sphacelata,,,,,,N,(Gleseke ex Lindenb.) Dumort.,,NHMSYS0000309678,LAMC,DEFAULT,F,07 09 2015,,,,,
527,311400,Massalongia,,,,,,N,,,BMSSYS0000020489,LAMC,DEFAULT,F,07 09 2015,Massalongia sp.,,,,
534,364665,Mentha x verticillata,,,,,,N,L.,,NHMSYS0001754381,LAMC,DEFAULT,F,07 09 2015,,,,,
539,,Microspora,,,,,,N,,,NHMSYS0021059095,LAMC,DEFAULT,F,07 09 2015,Microspora sp.,,,,
543,364800,Mimulus,5.596365252,5.4229,,N,0,N,,,NHMSYS0000460720,TIFO,DEFAULT,F,09 01 2016,Mimulus sp./hybrid (scoring taxon),,,,
547,343500,Moerckia,,,,,,N,,,NBNSYS0000135260,LAMC,DEFAULT,F,07 09 2015,Moerckia sp.,,,,
549,,Monostroma,6.855531321,6.428459,,Y,3,N,,,NHMSYS00000604004,TIFO,DEFAULT,F,09 01 2016,Monostroma sp.,,,,
551,,Mougeotia,,,,,,N,,,NHMSYS0000604009,LAMC,DEFAULT,F,07 09 2015,Mougeotia sp.,,,,
555,365102,Myosotis scorpioides,6.833274905,6.98438415,,,0,N,K.F.Schultz,,NBNSYS0000004005,TIFO,DEFAULT,F,09 01 2016,,,,,
561,324800,Myrinia,,,,,,N,,,NBNSYS0000135413,LAMC,DEFAULT,F,07 09 2015,Myrinia sp.,,,,
565,365400,Myriophyllum,5.887319428,6.58018,,Y,7,N,L.,6,NBNSYS0000042356,TIFO,DEFAULT,F,09 05 2016,Myriophyllum sp.,5.19,,7,
569,383601,Najas flexilis,,,,,0,N,,,NHMSYS0000460842,TIFO,DEFAULT,F,09 01 2016,,5.3931807,2.889018234,14,14
572,383600,Najas,,,,,,N,,,NBNSYS0000135457,LAMC,DEFAULT,F,07 09 2015,Najas sp.,,,,
580,220301,Nitella flexilis sensu lato,4.391216754,5.55514335,,Y,2,N,(L.) C. Agardh,,NHMSYS0000377474,TIFO,DEFAULT,F,09 01 2016,Nitella flexilis (agg.),5.603980599,5.190725885,2,2
583,999989,Nitella opaca,4.309557882,5.09608895,,Y,2,N,(C. Agardh ex Bruzelius) C. Agardh,,NHMSYS0000461056,TIFO,DEFAULT,F,09 01 2016,,5.269535894,2.36469171,2,2
584,,Nitella,4.593742453,5.7644,,Y,2,N,C. Agardh,,NBNSYS0000039998,TIFO,DEFAULT,F,09 01 2016,Nitella sp.,5.47,4.656421535,2,2
589,,Nostoc,4.659934916,5.188872267,,Y,3,N,,,NBNSYS0100013951,TIFO,DEFAULT,F,09 01 2016,Nostoc sp.,,,,
594,365500,Nuphar,,,,,0,N,,,NBNSYS0000135667,TIFO,DEFAULT,F,09 01 2016,Nuphar sp.,,,,
597,365600,Nymphaea,,,,,0,N,,,NBNSYS0000135676,TIFO,DEFAULT,F,09 01 2016,Nymphaea spp (exotic spp or cultivars),5.627523569,,12,
602,,Oedogonium,,,,,,N,,,NHMSYS0000604865,LAMC,DEFAULT,F,07 09 2015,Oedogonium sp.,,,,
612,311600,Opegrapha,,,,,,N,,,NBNSYS0000135821,LAMC,DEFAULT,F,07 09 2015,Opegrapha sp.,,,,
619,325204,Orthotrichum sprucei,,,,,,N,,,NHMSYS0000310261,LAMC,DEFAULT,F,07 09 2015,,,,,
620,,Oscillatoria,,,,,,N,,,NHMSYS0000605042,LAMC,DEFAULT,F,07 09 2015,Oscillatoria sp.,,,,
630,,Paralemanea torulosa,,,,,,N,,,NHMSYS0000605075,LAMC,DEFAULT,F,07 09 2015,,,,,
631,,Pediastrum,,,,,,N,,,NHMSYS0000605086,LAMC,DEFAULT,F,07 09 2015,Pediastrum sp.,,,,
636,344100,Pellia,4.670160417,5.63989,,N,0,N,,,NBNSYS0000042534,TIFO,DEFAULT,F,09 01 2016,Pellia sp.,,,,
646,366200,Petasites,,,,,,N,,,NBNSYS0000136300,LAMC,DEFAULT,F,07 09 2015,Petasites sp.,,,,
655,325400,Philonotis,,,,,,N,,,NBNSYS0000136406,LAMC,DEFAULT,F,07 09 2015,Philonotis sp. ,,,,
657,,Phormidium,,,,,,N,,,NHMSYS0000605280,LAMC,DEFAULT,F,07 09 2015,Phormidium sp.,,,,
661,325600,Physcomitrium,,,,,,N,,,NBNSYS0000136519,LAMC,DEFAULT,F,07 09 2015,Physcomitrium sp.,,,,
668,311800,Placynthiumn,,,,,,N,,,NBNSYS0000136614,LAMC,DEFAULT,F,07 09 2015,Placynthiumn sp,,,,
675,325700,Plagiomnium,,,,,,N,,,NBNSYS0000136621,LAMC,DEFAULT,F,07 09 2015,Plagiomnium sp,,,,
684,,Platyhypnidium riparioides,5.163281969,5.2941526,,Y,21,N,,,NBNSYS0000154182,TIFO,DEFAULT,F,09 01 2016,,,,,
689,325901,Pleuridium subulatum,,,,,,N,(Hedw.) Rabenh.,,NHMSYS0000310345,LAMC,DEFAULT,F,07 09 2015,,,,,
703,326110,Pohlia wahlenbergii,,,,,,N,,,NHMSYS0000310381,LAMC,DEFAULT,F,07 09 2015,,,,,
712,366600,Populus,,,,,,N,,,NBNSYS0000003848,LAMC,DEFAULT,F,07 09 2015,Populus sp,,,,
772,,Prasiola,,,,,0,N,,,NHMSYS0000605705,TIFO,DEFAULT,F,09 02 2016,Prasiola sp.,,,,
774,312300,Protoblastenia,,,,,0,N,,,NBNSYS0000136932,TIFO,DEFAULT,F,09 02 2016,Protoblastenia sp.,,,,
786,326602,Racomitrium aquaticum,,,,,,N,,,NBNSYS0000036492,LAMC,DEFAULT,F,07 09 2015,,,,,
790,344903,Radula complanata,,,,,,N,,,NHMSYS0000310549,LAMC,DEFAULT,F,07 09 2015,,,,,
792,344900,Radula,,,,,,N,,,NBNSYS0000137232,LAMC,DEFAULT,F,07 09 2015,,,,,
794,,Ranunculus (sect Batrachian) sp or hybrid indet1,7.327785494,7.75373425,,Y,18,N,,,NHMSYS0020955238,TIFO,DEFAULT,F,09 02 2016,Ranunculus (sub sect. Batrachian) sp.,6.84,5.312989296,18,18
795,,Ranunculus (sect Batrachian) sp or hybrid indet2,7.327785494,7.75373425,,Y,18,N,,,NHMSYS0020955238,TIFO,DEFAULT,F,09 02 2016,Ranunculus (sub sect. Batrachian) sp.,6.84,5.312989296,18,18
796,,Ranunculus (sect Batrachian) sp or hybrid indet3,7.327785494,7.75373425,,Y,18,N,,,NHMSYS0020955238,TIFO,DEFAULT,F,09 02 2016,Ranunculus (sub sect. Batrachian) sp.,6.84,5.312989296,18,18
818,366915,Ranunculus repens,,,,,,N,L.,,NBNSYS0000002709,LAMC,DEFAULT,F,07 09 2015,,,,,
821,,Ranunculus,,,,,0,N,,,NHMSYS0000462231,TIFO,DEFAULT,F,09 02 2016,Ranunculus sp,,,,
834,326703,Rhizomnium punctatum,,,,,,N,,,NHMSYS0000310569,LAMC,DEFAULT,F,07 09 2015,,,,,
835,,Rhodochorton violaceum,4.142929397,4.35181325,,N,0,N,,,NHMSYS0000352686,TIFO,DEFAULT,F,09 02 2016,,,,,
840,327000,Rhytidiadelphus,,,,,,N,,,NBNSYS0000137379,LAMC,DEFAULT,F,07 09 2015,Rhytidiadelphus sp,,,,
852,345000,Riccia,4.856766182,9,,Y,1,N,,,NHMSYS0000310443,TIFO,DEFAULT,F,09 02 2016,Riccia sp.,6.53,,1,
857,,Rivularia,4.774168731,,Y,Y,20,N,,,NBNSYS0100015043,TIFO,DEFAULT,F,09 02 2016,Rivularia sp.,,,,
862,367105,Rorippa nasturtium-aquaticum,8.422211795,8.0805453,,N,0,N,,,NBNSYS0000002894,TIFO,DEFAULT,F,09 02 2016,,,,,
864,367107,Rorippa sylvestris,,,,,,N,(L.) Besser,,NBNSYS0000002896,LAMC,DEFAULT,F,07 09 2015,,,,,
875,367300,Rumex,,,,,,N,,,NBNSYS0000003773,LAMC,DEFAULT,F,07 09 2015,Rumex sp.,,,,
881,384100,Ruppia,,,,,0,N,,,NHMSYS0000463022,TIFO,DEFAULT,F,09 02 2016,Ruppia sp.,9.57,8.080615136,15,15
894,367500,Salix,,,,,,N,,,NBNSYS0000003857,LAMC,DEFAULT,F,07 09 2015,Salix sp.,,,,
910,345400,Scapania,2.144140899,3.83164,,Y,23,N,(Dumort.) Dumort.,,NBNSYS0000042335,TIFO,DEFAULT,F,09 05 2016,Scapania sp,6.681845029,,3,
918,,Schistidium apocarpum sensu lato,,,,,,N,,,NHMSYS0000309281,LAMC,DEFAULT,F,07 09 2015,Schistidium apocarpum sensu. Lat.,,,,
927,384400,Schoenus,,,,,,N,,,NBNSYS0000137592,LAMC,DEFAULT,F,07 09 2015,Schoenus sp,,,,
931,,Scorpidium revolvens,4.292662943,5.0144766,,N,0,N,,,NBNSYS0000156554,TIFO,DEFAULT,F,09 02 2016,,,,,
935,367800,Scrophularia,,,,,,N,,,NBNSYS0000137660,LAMC,DEFAULT,F,07 09 2015,Scrophularia sp,,,,
937,,Scytonema,,,,,0,N,,,NHMSYS0001497393,TIFO,DEFAULT,F,09 02 2016,Scytonema sp.,,,,
947,345500,Solenostoma,,,,,,N,,,NBNSYS0100015272,LAMC,DEFAULT,F,07 09 2015,Solenostoma sp,,,,
957,384600,Sparganium,4.106583963,,Y,N,0,N,,,NHMSYS0000463840,TIFO,DEFAULT,F,09 02 2016,Sparganium sp.,,,,
978,327400,Sphagnum,1.068759674,2.9241396,,N,0,N,,,NHMSYS0000310652,TIFO,DEFAULT,F,09 02 2016,Sphagnum (aquatic indet.),3.367532984,2.73633543,3,3
985,,Spirogyra,6.44746422,6.3684942,,Y,19,Y,,,NHMSYS0000606255,TIFO,DEFAULT,F,09 02 2016,Spirogyra sp.,,,,
997,,Stigeoclonium,,,,,0,N,,,NHMSYS0000606919,TIFO,DEFAULT,F,09 02 2016,Stigeoclonium sp.,,,,
999,,Stigonema,4.318474655,6.615265,,Y,19,N,,,NBNSYS0100015916,TIFO,DEFAULT,F,09 02 2016,Stigonema sp,,,,
1008,,Syntrichia,,,,,0,N,,,NHMSYS0000310716,TIFO,DEFAULT,F,09 02 2016,Syntrichia sp,,,,
1025,,Tolypothrix,,,,,0,N,,,NHMSYS0000607235,TIFO,DEFAULT,F,09 02 2016,Tolypothrix sp.,,,,
1026,327900,Tortella,,,,,0,N,,,NBNSYS0000138501,TIFO,DEFAULT,F,09 02 2016,Tortella sp.,,,,
1031,,Tribonema,,,,,0,N,,,NHMSYS0000607334,TIFO,DEFAULT,F,09 02 2016,Tribonema sp,,,,
1033,24370000,Trichodiscus,,,,,0,N,,,NBNSYS0000138583,TIFO,DEFAULT,F,09 02 2016,Trichodiscus sp.,,,,
1037,,Trichostomum tenuirostre var. tenuirostre,,,,,0,N,,,NHMSYS0000310811,TIFO,DEFAULT,F,09 02 2016,Trichostomum tenuirostre var tenuirostre,,,,
1052,,Ulothrix,,,,,0,N,,,NHMSYS0000568380,TIFO,DEFAULT,F,09 02 2016,Ulothrix sp.,,,,
1054,,Ulva flexuosa,9.524017746,8.4308636,,Y,19,Y,,,NHMSYS0021059345,TIFO,DEFAULT,F,09 02 2016,Ulva (Enteromorpha) flexuosa,8.419854338,9.052953001,,
1062,369600,Utricularia,3.234988923,,Y,Y,9,N,L.,,NHMSYS0000464740,TIFO,DEFAULT,F,09 02 2016,Utricularia sp.,3.58,3.337716818,9,9
1069,91400,Vaucheria,8.41267579,7.59581375,,Y,19,Y,,,NHMSYS0000607435,TIFO,DEFAULT,F,09 02 2016,Vaucheria sp(p),,,,
1083,313000,Verrucaria,,,,,0,N,,,NBNSYS0000138839,TIFO,DEFAULT,F,09 02 2016,Verrucaria sp.,,,,
1091,,Zygnema,,,,,0,N,,,NHMSYS0000607557,TIFO,DEFAULT,F,09 02 2016,Zygnema sp.,,,,
1305,,Brachythecium,,,,,0,N,"Bruch, Schimp. & W.Guembel",,NHMSYS0000309446,TIFO,DEFAULT,F,14 09 2016,Brachythecium sp.,6.366100169,0,3,0
1306,,Bryales,,,,,0,N,,,NHMSYS0000065837,TIFO,DEFAULT,F,14 09 2016,Bryales (aquatic indet),5.376353712,0,3,0
1307,,Calliergon,,,,,0,N,(Sull.) Kindb.,,NHMSYS0000309528,TIFO,DEFAULT,F,14 09 2016,Calliergon sp.,7.709125707,0,3,0
1308,361400,Ceratophyllum,,,,,0,N,L.,,NHMSYS0000457093,TIFO,DEFAULT,F,14 09 2016,,8.668414327,0,5,0
1309,,Charophyta,,,,,0,N,Cavalier-Smith,,NHMSYS0021059029,TIFO,DEFAULT,F,14 09 2016,Charophyta (indet),6.659109247,0,2,0
1310,382100,Elodea,,,,,0,N,Michx.,,NHMSYS0000458323,TIFO,DEFAULT,F,14 09 2016,,7.114936525,0,5,0
1311,,Gelatinous algae,,,,,0,N,,,NHMSYS0020233933,TIFO,DEFAULT,F,10 05 2016,gelatinous algae,6.427446423,0,0,0
1312,,Hepatica,,,,,0,N,Mill.,,NHMSYS0000459300,TIFO,DEFAULT,F,14 09 2016,Hepatica (aquatic indet.),3.551437212,0,3,0
1313,,Hildenbrandia,,,,,0,N,"Nardo, 1834",,NHMSYS0000603346,TIFO,DEFAULT,F,14 09 2016,,5.836450611,0,0,0
1316,384000,Potamogeton,,,,,0,N,L.,,NHMSYS0000461992,TIFO,DEFAULT,F,14 09 2016,Potamogeton sp.,5.64,0,14,0
1317,,Potamogeton gramineus/P.x nitens,,,,,0,N,,,NHMSYS0000461992,TIFO,DEFAULT,F,14 09 2016,,5.555414815,0,17,0
1318,,Potamogeton pectinatus/filiformis indet.,,,,,0,N,,,NHMSYS0000461992,TIFO,DEFAULT,F,14 09 2016,,7.804508368,0,15,0
1319,,Racomitrium,,,,,0,N,Brid.,,NHMSYS0000310534,TIFO,DEFAULT,F,14 09 2016,Racomitrium sp.,6.056274685,0,3,0
1321,,Sparganium angustifolium/natans,,,,,0,N,NHMSYS0000463840,,,TIFO,DEFAULT,F,14 09 2016,,3.89,0,13,0
